account_id,account_name,tweet_time,tweet,keyword,account_lang,fake_follower,political_bot,spammer,bot_score
1527285149942960129,@akram77799,2022-05-19 13:48:49,"RT @iekatib: مساء الزعيم العالمي ، مساء اعظم بطولة بتاريخ المملكة ، مساء البطولة رقم 65 للهلال 🤍💙

             الهلال VS الفيحاء 

توقعاتك…",#الهلال_الفيحاء,ar,0.47,0.35,0.1,0.69
1527285150106562560,@Millad_Anthony,2022-05-19 13:48:50,"@Tarek85482532 تسلم الأيادى
#هنغرد_في_عشق_مصر",#الهلال_الفيحاء,ar,0.46,0.29,0.05,0.68
1527285150408638464,@sam221tw,2022-05-19 13:48:50,"RT @almohasen: حفظك الله🙏
#WeareallIdrissa
#كلنا_ادريس_غانا https://t.co/lPhpZqUNEx",#الهلال_الفيحاء,ar,0.43,0.15,0.21,0.49
1527285150429478913,@dr__h77,2022-05-19 13:48:50,"RT @nsrr205: #مزاجك_يروق_لما
أرملة وكبيره بالسن وتعول طفله من ذوي الاحتياجات الخاصه  .ولا يوجد.من يعولها وتسكن بالأيجار تناشد.اهل الخير وال…",#الهلال_الفيحاء,ar,0.43,0.21,0.05,0.86
1527285150622568448,@UFifyd,2022-05-19 13:48:50,"RT @MemesEgy0: النهارده بقول ل زميلتي فالشغل ممكن قلمك ثواني! قالتلي اتفضل اهو😂
الستات دول دماغهم رايقه قسما بالله ⁦♥️⁩🥀😂 https://t.co/hOs3…",#الهلال_الفيحاء,ar,0.06,0.01,0.0,0.11
1527285150395953152,@amkhald64724590,2022-05-19 13:48:50,RT @amkhald64724590: تنظيف مكيفات سبليت ومكافحة الحشرات,#الهلال_الفيحاء,ar,0.59,0.11,0.3,0.8
1527285150693920768,@klgyyyy55,2022-05-19 13:48:50,RT @0Siiim: لايك رت,#الهلال_الفيحاء,ar,0.78,0.21,0.15,0.87
1527285150781804550,@alfadhli__H,2022-05-19 13:48:50,"RT @i_7yani: تم تسجيل حلقة
في اذاعة دولة الكويت
OFM الشباب
ببرنامج اصداء طلابية 

وسوف يتم بثها بإذن الله 
في القريب

وتم ايصال صوت الطالب…",#الهلال_الفيحاء,ar,0.18,0.01,0.16,0.07
1527285150903635968,@alsafer___2,2022-05-19 13:48:50,ماسبب تصدي نواب الكتلة الصدرية ومخالفتهم #للقضاء وإتهامة بأشد واقسى العبارات الغير لائقة? ?علما إن شركائهم في التحا… https://t.co/2VbSJWGnaG,#الهلال_الفيحاء,ar,0.28,0.27,0.01,0.32
1527285150907633666,@a18417321841732,2022-05-19 13:48:50,RT @sqr_ye: ولسوف ننظُر ونَرى هل الله بالغُ أمره إن كان ناصر محمد اليماني حقًّا جعله الله خليفته على العالم بأسرِه؟ فما ظنّكم بربِّ العالمي…,#الهلال_الفيحاء,ar,0.46,0.14,0.17,0.82
1527285151243198465,@rawa62048,2022-05-19 13:48:50,"RT @ibaaaib: #السعوديين_اولي_بالوظايف
〰️〰️〰️〰️〰️〰️〰️〰️
#تسديد_القروض_البنكيه 
تسديد_الالتزامات 
🔰🔰
〰️〰️〰️〰️〰️〰️
‼️ عرض لعملاء الراجحي 36 را…",#الهلال_الفيحاء,ar,0.54,0.19,0.3,0.64
1527285151280922625,@mnal1q1q,2022-05-19 13:48:50,"RT @ALABDULLATIF: الآن | لا تفوتكم #عروض_الصيف🌞
#وصل_حديثا #طقم_كنب A-202
بسعر: 14146 ريال ، شامل الضريبة

واسترجع #كاش_باك  2000 ريال
أو ا…",#الهلال_الفيحاء,ar,0.35,0.58,0.03,0.6
1527285151209705472,@Mo10Mohammed,2022-05-19 13:48:50,"RT @azizhadlaq2010: جاك يا مهنا ماتمنى !! 
كل هاللفة علشانه .. 
اطلب واتمنى يا إتي 🟡⚫️
#حكم_محلي",#الهلال_الفيحاء,ar,0.44,0.05,0.04,0.65
1527285151310356481,@mhmd68718348,2022-05-19 13:48:50,"@shawarmahous #بيت_الشاورما 
 🔷️🔷️🔷️الهلال 🔷️🔷️🔷️

.

ل
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
ا
اا
ا
ا
ا
ا
ا
ا
ا
ا… https://t.co/87extdzUZU",#الهلال_الفيحاء,ar,0.45,0.1,0.38,0.75
1527285151540994048,@kkhhy2,2022-05-19 13:48:50,"RT @ahmadyyasady: فوجدنا نفسنا في ورق الرسم

بلا صوت!  #معرض_بغداد_الدولي_للكتاب2022 ََ",#الهلال_الفيحاء,ar,0.56,0.03,0.39,0.78
1527285151595520002,@MonemOmar3,2022-05-19 13:48:50,"RT @MudathirKhader: الشعب يريد إسقاط الإنقلابيين والجنجويد✌🏾
الشعب يريد بناء سودان جديد 🇸🇩🔥🔥✌🏾

#مليونية19مايو 
#العسكر_للثكنات_والجنجويد_ي…",#الهلال_الفيحاء,ar,0.45,0.54,0.0,0.66
1527285151092248577,@honeybinmisfer,2022-05-19 13:48:50,"#فستق_محلى_بالعسل الطبيعي🍯اللذاذة والفائدة😋 
غني بالقيم الغذائية العالية التي يحتاجها جسمك ومضادات الأكسدة
-يمدك با… https://t.co/QLDwl8zuCb",#الهلال_الفيحاء,ar,0.31,0.05,0.36,0.85
1527285151910178819,@lamasaby1,2022-05-19 13:48:50,ولسوف ننظر ونرى أصَدَق خليفة الله على العالم بأسرِه ناصر محمد اليمانيّ بِما وعد به الله المُستكبرين عن أمرِه أمثال… https://t.co/64RnE3dNNz,#الهلال_الفيحاء,ar,0.33,0.15,0.24,0.79
1527285150362390529,@L60020,2022-05-19 13:48:50,"#عبدالكريم_عبدالقادر

“الكتمان أشبه بالنزيف الداخلي .. لا يلاحظه أحد .. لكن ألمه يرهق صاحبه كثيرا.” https://t.co/fVA2mAcGud",#الهلال_الفيحاء,ar,0.52,0.02,0.43,0.9
1527285152409214977,@DDonDDonDon1,2022-05-19 13:48:50,"RT @Demoo_22: #أرسمني_بحروف 
فهي من تقودني إليك 
ولن  أكتفي .. لاني منك
لن ارتضي بفراغ اوراقي من قصائد الهوى..!

#ديما 
#عطور_الاقلام https…",#الهلال_الفيحاء,ar,0.54,0.58,0.06,0.81
1527285152765779968,@Zah_Ra_110,2022-05-19 13:48:50,@_deeeemmm @LE89XV اجبهالك لو ف آخر الدنيا والله العظيم 😣❤❤❤,#الهلال_الفيحاء,ar,0.46,0.16,0.2,0.66
1527285152623345666,@Szahran0,2022-05-19 13:48:50,RT @yourfavhwhw: ورايا مذاكرة لو اتوزعت علي أهل الأرض ل قالوا احه هنذاكر كل ده,#الهلال_الفيحاء,ar,0.29,0.16,0.02,0.84
1527285152690253828,@Obr4Y1,2022-05-19 13:48:50,"@DeratiRs @Alhilal_FC @Alfaihaclub #هدايا_مطاعم_ديرتي 
:
:
:
:
:
:
:
:
:
:
2/1 للهلال",#الهلال_الفيحاء,ar,0.02,0.09,0.01,0.14
1527285152916729857,@y_am_a_ma,2022-05-19 13:48:50,"RT @Dr_mot3b12: اجعل ابتسامتك احلى بتصحيح نظرك •

فى عيادات د : متعب الشعيبى

- استشارى طب وجراحه العيون والليزك
- خبره اكثر من 24 عام

#صح…",#الهلال_الفيحاء,ar,0.38,0.43,0.1,0.68
1527285152669310983,@moo_tsh2,2022-05-19 13:48:50,"#ديوان_انيق

محاولة الاختراق الادوات والاهداف
ودور المساحات  #وعي https://t.co/bcM4d7TipA",#الهلال_الفيحاء,ar,0.26,0.27,0.1,0.65
1527285153164410885,@Heera_Khan1,2022-05-19 13:48:50,"RT @Khan1_Pti: مساء الورد 🌹
#عشق_نبیﷺ🌹
#سَّــــــلَامُ_گروپ🕋
🌹
🌷#A1Group☕️
🌹
🌷#SalaamGroup 
💖محمدﷺمحمدﷺمحمدﷺمحمدﷺ💜
💜محمدﷺمحمدﷺمحمدﷺمحمدﷺ💖
💖…",#الهلال_الفيحاء,ar,0.38,0.25,0.18,0.72
1527285153290104832,@SeanQui94406118,2022-05-19 13:48:50,"RT @Ramaali69248514: شو رايكم ب #كشخة_العيد 🥰 
طالعين هلأ نعيد على اهلي واهل زوجي 😍 وانتو شو عم تعملو بأجواء العيد 😘🥰 https://t.co/UD6sMusJ…",#الهلال_الفيحاء,es,0.58,0.16,0.34,0.75
1527285153394896905,@Sexy1324567,2022-05-19 13:48:50,#مٌعصيٌتٓيّ_رآحّتِيّ احب البنت اللي اذا امحنت من قوة المحنه تضحك🥵🔥🔥🔥,#الهلال_الفيحاء,ar,0.48,0.0,0.78,0.85
1527285153428652032,@mkh5534,2022-05-19 13:48:50,"RT @BangNassKiki: #كاس_خادم_الحرمين_الشريفين
#السعوديين_اولي_بالوظايف 
#قناه_السعوديه 
#الكويت 
🇸🇦جميع الخدمات بأسعار مناسبة🇸🇦

☑️العلامة ا…",#الهلال_الفيحاء,ar,0.49,0.17,0.24,0.57
1527285154074349575,@motab3_kora,2022-05-19 13:48:50,"RT @jbramer170: #كلنا_ادريس_غانا
تحية وتقدير لهذا العملاق ادريس غانا https://t.co/LC8QTJNoiL",#الهلال_الفيحاء,ar,0.12,0.15,0.02,0.11
1527285154124689410,@a7svWu6HoejbzKn,2022-05-19 13:48:50,"RT @hbc9999: 🚨 مبلغ مالي 💰🎁

 توقع نتيجة مباراة #الهلال_الفيحاء

✅رتويت ومتابعة حسابنا @hbc9999 

✅رتويت للمثبته في حساب @AL_Mels",#الهلال_الفيحاء,ar,0.27,0.31,0.13,0.43
1527285154091192320,@m61340814,2022-05-19 13:48:50,"RT @aldwsry_asamt: اجهزوا عائلتي اليوم موعد سحب ل 5,000 ريال وايفون 13 🔥
لايك و رتويت و اكتب تم وفعل تنبيهات 🛎",#الهلال_الفيحاء,ar,0.66,0.11,0.17,0.7
1527285154267508741,@naif0023100,2022-05-19 13:48:51,"RT @marvelo82287669: #الحاله_الماديه
هذا الملياردير عجلان بن عبد العزيز العجلان السبب الرئيسي وراء غلاء الأسعار المزيف المصطنع
رئيس مجموعة…",#الهلال_الفيحاء,ar,0.14,0.07,0.01,0.15
1527285154376458242,@RoRo0576,2022-05-19 13:48:51,"@AlmajdChannels @mar_929 كورال
رفعت الجلسة
ألف كيلو
ريكوبيديا
طبخه بلهجتنا
سوق العود
ضليع
شفيع
#مفضلتي_في_جديد_المجد",#الهلال_الفيحاء,ar,0.36,0.27,0.14,0.27
1527285154422595587,@alhbwb36540253,2022-05-19 13:48:51,"RT @Aeez2000: السلام في الحساب 3مسابقات 
سحب سريع على 200﷼ في المثيته 
وتحت على 100﷼
وتحت سحب سريع جدا 💰
شاركو عشان اضمن لك الفوز 👆👇🔄🔥
#احب…",#الهلال_الفيحاء,ar,0.58,0.37,0.18,0.78
1527285154430918657,@m3allah3344,2022-05-19 13:48:51,RT @F_s_algamdy: عن أبي أَيوب الأنصاري رَضِيَ الله عنه: أنَّ رَسولَ الله صلَّى الله عليه وسلَّم قال: (مَن صامَ رَمضانَ ثُم أَتْبَعَهُ سِتًّ…,#الهلال_الفيحاء,ar,0.25,0.2,0.04,0.28
1527285154531639296,@Abohammamashraf,2022-05-19 13:48:51,"RT @M_Akhorsheed: نعيـب زماننـا والعيـب فيـنـا 
ومـال زماننـا عـيـب سـوانـا 

ونهجو ذا الزمـان بغيـر ذنـب 
ولـو نطـق الزمـان لنـا هجانـا…",#الهلال_الفيحاء,ar,0.44,0.15,0.06,0.77
1527285154552500224,@maram_saleh18,2022-05-19 13:48:51,تكلمت عن توظيف ابناء وبنات وطني اتهموني بالنعصرية ، لماذا يقولوا عن السعودي عنصري عندما يُطالب بحق من حقوقه بحيث ال… https://t.co/JWcoYoBtuC,#الهلال_الفيحاء,ar,0.3,0.17,0.28,0.46
1527285154892374016,@edart_alhnof,2022-05-19 13:48:51,"RT @y___h2030: .✿♪

ماتشبهّين الغيد واوصاف البُشر
..انتي تعديتي الجمال الوُاقعي.""
 نشهد👌💖❊ !🖤🔗🎻'
 🔥 ᓚɹ̣gȷᓆ┊🔥
  #قروب_الهنوف_للدعم
#سمو_الهن…",#الهلال_الفيحاء,ar,0.25,0.51,0.07,0.73
1527285154921725952,@AhmedEl41364156,2022-05-19 13:48:51,@3b3aty77 حبيبي والله ي عاطي يخويا ربنا يخليك ويعزك ي رب ❤️,#الهلال_الفيحاء,ar,0.36,0.01,0.22,0.84
1527285155265622022,@dineroproducion,2022-05-19 13:48:51,"RT @RestiMelati: ☀☀☀شركة نقل عفش بالرياض

⭐نقل اثاث بالرياض
⭐⭐نقل اثاث بالرياض

⭐⭐⭐نقل اثاث بالرياض
⭐⭐⭐⭐نقل اثاث بالرياض

⭐⭐⭐⭐⭐نقل عفش بالر…",#الهلال_الفيحاء,ar,0.47,0.09,0.03,0.64
1527285155429134336,@abrahym60257504,2022-05-19 13:48:51,"RT @h713505283: ذلكم طامّة كبرى عالميّة على المجرمين في الصين وفي العالمين وما أنتم بمُعجزين يا أيها الرئيس الصيني شي جين.
الإمام المهديّ ن…",#الهلال_الفيحاء,ar,0.36,0.14,0.15,0.81
1527285155571834881,@rayan_alsubhi,2022-05-19 13:48:51,@Absiis @abr20k @dralfahaid @Dr_Adel_TVTC @Tvtc1234 @tvtcweb و  اياك ي رب 💜,#الهلال_الفيحاء,ar,0.55,0.02,0.7,0.7
1527285155471101955,@yelenisvizcaino,2022-05-19 13:48:51,شركة ممتازة,#الهلال_الفيحاء,ar,0.42,0.16,0.23,0.32
1527285155596931078,@qmr4838,2022-05-19 13:48:51,RT @khaled_alsaif13: #رهف_القحطاني_ومروج_بالمالديف كلام في الصميم بس وين اليفهم https://t.co/Ostmivfbh4,#الهلال_الفيحاء,ar,0.33,0.11,0.08,0.53
1527285155722801153,@nwrh68224944,2022-05-19 13:48:51,RT @A_1989y: انا متزوج من جماعتنا ومبسوط الله يديم المحبة نصيحة لاتطلع عن ثوبك عشان ماتنصدم بالفجوة الي بتصير بينك وبين الاخذت  #بلد_نفسك_ت…,#الهلال_الفيحاء,ar,0.36,0.13,0.35,0.65
1527285155420811266,@HasanSari7,2022-05-19 13:48:51,"⭕️👆
هو اصلا تحت الاقامة الجبرية منذ شهور.
الآن اصبح تحت الاقامة القهرية.
عزل من موقع ولاية العهد الذي اختاره له ابي… https://t.co/SLkyDk5F6B",#الهلال_الفيحاء,ar,0.05,0.19,0.01,0.14
1527285155932475392,@alhilali_1397,2022-05-19 13:48:51,RT @s909035492460: 🛑جمهور اللي بالي بالكم واذنابهم الداعمين لهم (بالمسيار والوكاله) على الصامت يعذبهم التوتر والقلق على أمل خسارة #كبير_اسي…,#الهلال_الفيحاء,ar,0.12,0.2,0.0,0.07
1527285156087615489,@Hasna__Ahmed,2022-05-19 13:48:51,"@drassagheer @IGanaGueye يجب على مشجعي الفريق ممن لا يزال يتابعه ! مقاطعته حتى يتأدب
#weareallIdrissaa 
#كلنا_ادريس_غانا ✌️🏻",#الهلال_الفيحاء,ar,0.02,0.06,0.0,0.02
1527285156146360320,@essa0544649444,2022-05-19 13:48:51,"#نمار_3020 #نمار #عقارات_الرياض #المهديه #مخطط_نمار 
#المهدية 
#المهدية_2566
#نمار 
#نمار_3020
#عقار
#عقارت… https://t.co/5jnqByfbAH",#الهلال_الفيحاء,ar,0.3,0.04,0.11,0.35
1527285156209303552,@pYYvSAIoRDlj3SI,2022-05-19 13:48:51,"RT @ayoosh12432: خـبـيـر تـقـنـي ومـخـتـص فـي الأمـن الـمـعـلـومـاتـي ⚓
مـسـتـهـدف لـحـسـابـات الـرذيـلـه والابـتـزاز ⚓
حـاصـل عـلـى شـهـاد…",#الهلال_الفيحاء,ar,0.65,0.05,0.17,0.66
1527285156301508610,@jo02jkpYrgQ1uLZ,2022-05-19 13:48:51,RT @Faleh_k2022: @gHj5ugfeVz7ogUE 3ـ لِـمَاذَا كَرَّمَ اللهُ وَجْهَهُ وَعَصَمَهُ مِنَ الصَّنَمِيَةِ وَالإشْرَاكِ، قَبْلَ الإِسْلَام، وَمِن…,#الهلال_الفيحاء,ar,0.51,0.22,0.08,0.82
1527285156410601476,@Crazyy9000,2022-05-19 13:48:51,"#سكس_كتابي 
#معصيتي_راحتي 
سيناريو اهل وقرايب مع بعض واحنا صغار",#الهلال_الفيحاء,ar,0.77,0.0,0.41,0.78
1527285156603498496,@NasserAlhamli1,2022-05-19 13:48:51,"RT @takweesha11: العضو الذهبي المطرود,مع الأسف وبإعتقادي له يد بما حصل للنصر من انقسام,مع الأسف كل يوم تتكشف الأمور,ف لذلك الصبر زين والجاي…",#الهلال_الفيحاء,ar,0.33,0.49,0.01,0.65
1527285156138168321,@Hamad_Aladwan_,2022-05-19 13:48:51,"تم تسجيل حلقة
في اذاعة دولة الكويت
OFM الشباب
ببرنامج اصداء طلابية 

وسوف يتم بثها بإذن الله 
في القريب

وتم ايصال… https://t.co/e6gqSAT0pb",#الهلال_الفيحاء,ar,0.42,0.02,0.27,0.7
1527285156918308865,@hwr2000h,2022-05-19 13:48:51,"RT @mono_f15: يا مرحبا ترحيبة الـ؏ـز ڪله
#حرف_مخملي_للرتويت⚜️
               ﮼يدعو
#المـغردين_المتفــاعلين🎖
من دول الخـلېج لـلإنضـمام…",#الهلال_الفيحاء,ar,0.7,0.4,0.09,0.9
1527285156981006336,@amxz55,2022-05-19 13:48:51,من جدكم انتم هو باقي احد يحط فلوسه في #السوق_السعودي,#الهلال_الفيحاء,ar,0.13,0.02,0.01,0.08
1527285157195128832,@AbdulShaheedWG,2022-05-19 13:48:51,"RT @Abdessalem__: 💢 من السُّنِّيُّ ؟ 💢
📌 لفضيلة الشيخ العلامة 
#عبدالسلام_بن_برجس_آل_عبدالكريم 
رحمه الله وغفر له وجعله قبره روضة من رياض ا…",#الهلال_الفيحاء,en,0.21,0.12,0.03,0.78
1527285157199089666,@karma14700,2022-05-19 13:48:51,"RT @alomri_raed: #حكمة_متداولة ✍🏻

إذا أردت أن تتقن شيء ما قم بتدريسه للغير، إن أعظم طريقة للتَعَلم هي أن تُعَلم.
• ريتشارد فاينمان https:/…",#الهلال_الفيحاء,ar,0.47,0.16,0.21,0.64
1527285157295628289,@twth15708422,2022-05-19 13:48:51,"RT @katabh102030405: من ابها ..

عسيريه من ابها جاده تبي مسيار. 
العمر 29 مطلقه عندها شقه   موضفه دكتوره اخصائيه  جميله بيضاء طول161وزن63 ت…",#الهلال_الفيحاء,ar,0.46,0.13,0.09,0.7
1527285157534674944,@kkhhy2,2022-05-19 13:48:51,"RT @NikkiBr55147537: أَوسَعَ مِن ذا الزَمانِ أَبداها
وَصارَتِ الفَيلَقانِ واحِدَةٌ
#معرض_بغداد_الدولي_للكتاب2022 ََ",#الهلال_الفيحاء,ar,0.56,0.03,0.39,0.78
1527285157803204608,@husseihbasha22,2022-05-19 13:48:51,"RT @benthaniqatar: 📌#جمهورة_هيبه 
#هو السبب الرئيسي الذي جعل شعب الخليج يتابعون الدوري السعودي 
#فاز او خسر 
#تبقى_جماهير_سيهات 

number on…",#الهلال_الفيحاء,ar,0.03,0.01,0.01,0.09
1527285157845155840,@hdoya0,2022-05-19 13:48:51,RT @besso288: مش معني أني برضا بالقليل يبقي هو ده اللي استحقه انتو بس اللي وقعتو ف واحد شبعان اوي,#الهلال_الفيحاء,ar,0.36,0.01,0.17,0.4
1527285157794676736,@twby52002337,2022-05-19 13:48:51,"RT @0Siiim: سحب ع تذكرتين منصة فضية بقيمة 2000 ريال لمباراة #الاتحاد_الهلال 
 تابع @IAbuallut 

السحب من رتويت الكتروني موثق 📹🔥. https://t.…",#الهلال_الفيحاء,ar,0.53,0.26,0.16,0.69
1527285158054854656,@YoucefY07172006,2022-05-19 13:48:51,"RT @ahmad_dadoosh: كل الدعم لأهلنا في سلطنة عمان الذين أطلقوا حملة #لا_مرحبا_سادجورو.
هذا الشخص من كبار مروجي حركة العصر الجديد في العالم،…",#الهلال_الفيحاء,ar,0.36,0.05,0.01,0.41
1527285158147235840,@Notes_N16,2022-05-19 13:48:51,"RT @19_xm: أحسب انك بدرب الود تمشي معايا 
#رابح_صقر|@RabehSaqer https://t.co/bY39vfUnSw",#الهلال_الفيحاء,ar,0.06,0.06,0.02,0.19
1527285158151278599,@samyalharthy2,2022-05-19 13:48:51,RT @ole__2: لين متى والوظائف المهمة والعالية للاجانب وابناء الوطن لهم الوظائف المهمشه والمتدنيه ابنائنا وبناتنا تخرجُ من أقوى الجامعات وافض…,#الهلال_الفيحاء,ar,0.77,0.06,0.38,0.77
1527285158092603392,@OmarAlhssain,2022-05-19 13:48:51,"RT @Rabea1968: #حمله_تبليك_رهف_ومروج

نسأل الله السلامة والهداية لنا ولكم ولذرياتنا ولجميع المسلمين 
( لاتقول فتبتلى أن الإبتلاء موكل بالمن…",#الهلال_الفيحاء,ar,0.07,0.24,0.0,0.17
1527285158432296973,@samo3totti,2022-05-19 13:48:52,RT @Fadi80212191: من لا يتذكر ماضيه فهو لا يدرك ماذا ينتظره غدا. #غدا_يوما_افضل,#الهلال_الفيحاء,ar,0.79,0.07,0.69,0.79
1527285158667243521,@raawee900,2022-05-19 13:48:52,"RT @rb7FF2q3pUpGRv9: #سلامتك_يابو_فهد
اللَّهُمَّ رَبَّ النَّاسِ أَذْهِبْ الْبَاسَ اشْف ملكنا الغالي وَأَنْتَ الشَّافِي لَا شِفَاءَ إِلَّا…",#الهلال_الفيحاء,ar,0.36,0.52,0.06,0.38
1527285158856036353,@ASa234432,2022-05-19 13:48:52,RT @US_World1: أسوشييتد برس: الجيش الإسرائيلي حدد بندقية جندي ربما تكون قد قتلت الصحفية #شيرين_ابو_عاقلة.,#الهلال_الفيحاء,ar,0.3,0.15,0.14,0.44
1527285159057301505,@Mostafa628C,2022-05-19 13:48:52,"RT @Alaa490: قد يعتقد البعض، أن هذا المقطع هو لجمهور كرة قدم في أحد المباريات المهمة، أما الواقع فهي مباراة كرة يد في ملعب كرة قدم!
حيث باد…",#الهلال_الفيحاء,ar,0.11,0.03,0.01,0.16
1527285159220744193,@EwpNsv4PJUQECWG,2022-05-19 13:48:52,"RT @azizalhashbool: مدري انتم يا الهلاليين زينا عندكم اجواء نهائيات وكذا ولا خلاص متعودين 🤨
انا ناسي متى اخر مره عشت هالاجواء 😂
#الهلال_الف…",#الهلال_الفيحاء,ar,0.26,0.34,0.01,0.45
1527285159430696962,@SPR12222i,2022-05-19 13:48:52,فنان العرب الصوت الجريح #عبدالكريم_عبدالقادر,#الهلال_الفيحاء,ar,0.51,0.33,0.28,0.47
1527285159480860680,@RahafMuhammed20,2022-05-19 13:48:52,"RT @rusul_alasadi97: #تبليغ تم تغيير اسم الناهبة من مها الدوري الى #و_بعد_شنو☻️😂

#انتهى. https://t.co/9qq9a1BFJ6",#الهلال_الفيحاء,ar,0.27,0.16,0.05,0.83
1527285159577501697,@uil8lii,2022-05-19 13:48:52,طفشت ابي شوقر دادي يدلعني اقول ابي كذا يعطيني ابي دلع دلع والله لا ادلعه بعد بس وين الجاديننن  #شوقر_دادي,#الهلال_الفيحاء,ar,1.0,0.0,0.9572588393599502,1.0
1527285159707516928,@Sana_iz2,2022-05-19 13:48:52,"RT @3lmtniAyah: 🏷 ..

كيف ينكسر خاطري ولي ربٌ
سمّى نفسه الجبّار .

#يخبرني_الصباح
#علمتني_آية
#نمير_البيان
#داعم_للخير 
@RTwit_1
@___do3a
@…",#الهلال_الفيحاء,ar,0.26,0.38,0.16,0.6
1527285159782862848,@x2t2x,2022-05-19 13:48:52,"RT @0saod4: عميدة العلوم التطبيقيه الدكتوره فاطمه الرواجح من جامعة الإمام عبدالرحمن الفيصل بكامل حشمتها بمثل هذي نفتخر
 #حمله_تبليك_رهف_ومر…",#الهلال_الفيحاء,ar,0.04,0.1,0.06,0.37
1527285159837323265,@Aka10548,2022-05-19 13:48:52,RT @liqaa_maki: قضية اللاعب إدريس غانا، تقدم تصورا لما نواجهه من ضغوط هائلة لتغيير كل منظومتنا الأخلاقية والدينية. ليس مطلوبا أن تظل بلا دي…,#الهلال_الفيحاء,ar,0.05,0.15,0.0,0.23
1527285160013615104,@i__nice180,2022-05-19 13:48:52,"#حمله_تبليك_رهف_ومروج
من جاء شوال محتواه ثقيل 
الناس لقوا شي يسليهم وينقص من حسناتهم",#الهلال_الفيحاء,ar,0.29,0.06,0.22,0.88
1527285158927278081,@mlak_sady_15,2022-05-19 13:48:52,"فلم scream 
تصنيف :- رعب و اثارة
التقيم:- 4/5 
البذة:-
تكمله لسلسلة الأفلام الطعنه "" الصرخه ""، أحداث الفلم مشوقه لل… https://t.co/eyeTBjXsYA",#الهلال_الفيحاء,ar,1.0,0.0,0.9572588393599502,1.0
1527285160374284289,@Med16Lameche,2022-05-19 13:48:52,RT @AhmadDaoud14: وزير الخارجية السعودي: أكدت للرئيس #تبون دعم المملكة العربية #السعودية 🇸🇦 لـتطلع #الجزائر 🇩🇿 الحصول على عضوية #مجلس_الأمن…,#الهلال_الفيحاء,ar,0.33,0.3,0.17,0.41
1527285160407883776,@Ahmed0_2016,2022-05-19 13:48:52,"RT @banderalrezohan: #الهلال_الفيحاء

الفكرة في #التدابير_الوقتية تعليق العقوبة نظير اعتراض أحد الأطراف المحتكمين أو كلاهما حتى تحكم أعلى س…",#الهلال_الفيحاء,ar,0.16,0.34,0.0,0.35
1527285160437157888,@_3ssm,2022-05-19 13:48:52,"RT @Alotaibi_2030_: مصادر أمريكية متعددة لـCNN :
مسؤولي إدارة بايدن يجرون محادثات مع السعوديين بشأن ترتيب إجتماع مُحتمل بين الأمير #محمد_بن…",#الهلال_الفيحاء,ar,0.42,0.25,0.01,0.71
1527285160298749953,@ManalTalatt,2022-05-19 13:48:52,"RT @a_s_n44: الف مبروك فوزكم معنا بالمسابقه 💸
@nwrh01877074 💯
@yoshiil0 💯
@Hmesa_20 💯
@j7xan_  💯
@hosamrezk1988 💯
تواصلوا مع @Fr0h__7 للاست…",#الهلال_الفيحاء,ar,0.34,0.28,0.29,0.5
1527285160676237323,@fatima3_344,2022-05-19 13:48:52,"#مسك_للعطور

مسك أسلوب حياه 

أستغفرالله واتوب اله 🌟❤️",#الهلال_الفيحاء,ar,0.34,0.08,0.08,0.2
1527285160609255424,@AbwtalbAlsrajy,2022-05-19 13:48:52,"RT @hamedrizq01: الى الأصدقاء والمتفاعلين ...
لا زال حسابي مقيد واعادة الرتويت يسهم في كسر القيد وإيصال التغريدات الى الاخرين 
#فضلا_لا_امر…",#الهلال_الفيحاء,ar,0.48,0.08,0.39,0.61
1527285160730935297,@cxxmm_,2022-05-19 13:48:52,"انا فحل ديرتي مشعر ابي ديرتيه بدون حدود🔥

تجي سنابx_cxxmm

32
#معصيتي_راحتيًًًًً    #معصيتي_راحْتيٌ #معصيتيي_راحتي… https://t.co/zeogYdqIBg",#الهلال_الفيحاء,ar,0.46,0.02,0.49,0.9
1527285160823214080,@Mena__88,2022-05-19 13:48:52,"RT @3asifh: #HONORX9
🌟〰️〰️〰️〰️
#تسديد_القروض_البنكية ٪؜
سداد_المتعثرات وايقاف الخدمات 
💐💐بطريقة شرعية
☑️جميع البنوك
☑️جميع المناطق 
⬇️
تموي…",#الهلال_الفيحاء,ar,0.49,0.13,0.38,0.63
1527285159418003457,@Marwa_salah13,2022-05-19 13:48:52,"ولسه اجمل يوم مجاش شو مشتاقين نشوفكم 
من جديد وترجعو متل قبل شو مشتاقين ❤
@waelkfoury 
@elissakh… https://t.co/QeLbGPZxG0",#الهلال_الفيحاء,ar,0.2,0.1,0.15,0.33
1527285160860844032,@ah055477ah,2022-05-19 13:48:52,"RT @UOfjeddah: وقعت #جامعة_جدة ""اليوم"" مذكرة تفاهم مع #نادي_الاتحاد_السعودي وذلك بالتزامن مع #المؤتمر_الدولي_الأول_لعلوم_الرياضة، بهدف تحقي…",#الهلال_الفيحاء,ar,0.08,0.11,0.01,0.18
